,0,1
639,Spectral Mixture Kernels for Multi-Output Gaussian Processes.,"Gabriel Parra,Felipe Tobar,"
640,Neural Expectation Maximization.,"Klaus Greff,Sjoerd van Steenkiste,Jürgen Schmidhuber,"
641,Learning Linear Dynamical Systems via Spectral Filtering.,"Elad Hazan,Karan Singh,Cyril Zhang,"
642,Z-Forcing: Training Stochastic Recurrent Networks.,"Anirudh Goyal,Alessandro Sordoni,Marc-Alexandre Côté,Nan Rosemary Ke,Yoshua Bengio,"
643,Learning Hierarchical Information Flow with Recurrent Neural Modules.,"Danijar Hafner,Alexander Irpan,James Davidson,Nicolas Heess,"
644,Neural Variational Inference and Learning in Undirected Graphical Models.,"Volodymyr Kuleshov,Stefano Ermon,"
645,Subspace Clustering via Tangent Cones.,"Amin Jalali,Rebecca Willett,"
646,The Neural Hawkes Process: A Neurally Self-Modulating Multivariate Point Process.,"Hongyuan Mei,Jason Eisner,"
647,Inverse Reward Design.,"Dylan Hadfield-Menell,Smitha Milli,Pieter Abbeel,Stuart J. Russell,Anca D. Dragan,"
648,Structured Bayesian Pruning via Log-Normal Multiplicative Noise.,"Kirill Neklyudov,Dmitry Molchanov,Arsenii Ashukha,Dmitry P. Vetrov,"
649,Attend and Predict: Understanding Gene Regulation by Selective Attention on Chromatin.,"Ritambhara Singh,Jack Lanchantin,Arshdeep Sekhon,Yanjun Qi,"
650,Acceleration and Averaging in Stochastic Descent Dynamics.,"Walid Krichene,Peter L. Bartlett,"
651,Kernel functions based on triplet comparisons.,"Matthäus Kleindessner,Ulrike von Luxburg,"
652,An Error Detection and Correction Framework for Connectomics.,"Jonathan Zung,Ignacio Tartavull,Kisuk Lee,H. Sebastian Seung,"
653,Style Transfer from Non-Parallel Text by Cross-Alignment.,"Tianxiao Shen,Tao Lei,Regina Barzilay,Tommi S. Jaakkola,"
654,Cross-Spectral Factor Analysis.,"Neil Gallagher,Kyle R. Ulrich,Austin Talbot,Kafui Dzirasa,Lawrence Carin,David E. Carlson,"
655,Stochastic Submodular Maximization: The Case of Coverage Functions.,"Mohammad Reza Karimi,Mario Lucic,S. Hamed Hassani,Andreas Krause,"
656,Affinity Clustering: Hierarchical Clustering at Scale.,"MohammadHossein Bateni,Soheil Behnezhad,Mahsa Derakhshan,MohammadTaghi Hajiaghayi,Raimondas Kiveris,Silvio Lattanzi,Vahab S. Mirrokni,"
657,Unsupervised Transformation Learning via Convex Relaxations.,"Tatsunori B. Hashimoto,Percy Liang,John C. Duchi,"
658,"A Sharp Error Analysis for the Fused Lasso, with Application to Approximate Changepoint Screening.","Kevin Lin,James Sharpnack,Alessandro Rinaldo,Ryan J. Tibshirani,"
659,Linear Time Computation of Moments in Sum-Product Networks.,"Han Zhao,Geoffrey J. Gordon,"
660,A Meta-Learning Perspective on Cold-Start Recommendations for Items.,"Manasi Vartak,Arvind Thiagarajan,Conrado Miranda,Jeshua Bratman,Hugo Larochelle,"
661,Predicting Scene Parsing and Motion Dynamics in the Future.,"Xiaojie Jin,Huaxin Xiao,Xiaohui Shen,Jimei Yang,Zhe Lin,Yunpeng Chen,Zequn Jie,Jiashi Feng,Shuicheng Yan,"
662,"Sticking the Landing: Simple, Lower-Variance Gradient Estimators for Variational Inference.","Geoffrey Roeder,Yuhuai Wu,David Duvenaud,"
663,Efficient Approximation Algorithms for Strings Kernel Based Sequence Classification.,"Muhammad Farhan,Juvaria Tariq,Arif Zaman,Mudassir Shabbir,Imdadullah Khan,"
664,Kernel Feature Selection via Conditional Covariance Minimization.,"Jianbo Chen,Mitchell Stern,Martin J. Wainwright,Michael I. Jordan,"
665,Convergence of Gradient EM on Multi-component Mixture of Gaussians.,"Bowei Yan,Mingzhang Yin,Purnamrita Sarkar,"
666,Real Time Image Saliency for Black Box Classifiers.,"Piotr Dabkowski,Yarin Gal,"
667,Houdini: Fooling Deep Structured Visual and Speech Recognition Models with Adversarial Examples.,"Moustapha Cissé,Yossi Adi,Natalia Neverova,Joseph Keshet,"
668,Efficient and Flexible Inference for Stochastic Systems.,"Stefan Bauer,Nico S. Gorbach,Ðorðe Miladinovic,Joachim M. Buhmann,"
669,When Cyclic Coordinate Descent Outperforms Randomized Coordinate Descent.,"Mert Gürbüzbalaban,Asuman E. Ozdaglar,Pablo A. Parrilo,Nuri Denizcan Vanli,"
670,Active Learning from Peers.,"Keerthiram Murugesan,Jaime G. Carbonell,"
671,Experimental Design for Learning Causal Graphs with Latent Variables.,"Murat Kocaoglu,Karthikeyan Shanmugam,Elias Bareinboim,"
672,Learning to Model the Tail.,"Yu-Xiong Wang,Deva Ramanan,Martial Hebert,"
673,Stochastic Mirror Descent in Variationally Coherent Optimization Problems.,"Zhengyuan Zhou,Panayotis Mertikopoulos,Nicholas Bambos,Stephen P. Boyd,Peter W. Glynn,"
674,"On Separability of Loss Functions, and Revisiting Discriminative Vs Generative Models.","Adarsh Prasad,Alexandru Niculescu-Mizil,Pradeep Ravikumar,"
675,Maxing and Ranking with Few Assumptions.,"Moein Falahatgar,Yi Hao,Alon Orlitsky,Venkatadheeraj Pichapati,Vaishakh Ravindrakumar,"
676,On clustering network-valued data.,"Soumendu Sundar Mukherjee,Purnamrita Sarkar,Lizhen Lin,"
677,A General Framework for Robust Interactive Learning.,"Ehsan Emamjomeh-Zadeh,David Kempe,"
678,Multi-view Matrix Factorization for Linear Dynamical System Estimation.,"Mahdi Karami,Martha White,Dale Schuurmans,Csaba Szepesvári,"
